id_cliente,endereco_cliente,regiao,latitude,longitude,tipo_servico_demandado,frequencia_demanda,valor_estimado_servico,veiculo,ano_veiculo
4050,"Av. Ibirapuera, 1809 - Moema, São Paulo - SP",Moema,-23.603117398017865,-46.666977930307425,Balanceamento,Mensal,627.98,Jeep Renegade,2025
4051,"Rua Augusta, 567 - Moema, São Paulo - SP",Moema,-23.588870771857742,-46.657313852141456,Troca de Óleo,Mensal,645.74,Fiat Argo,2025
4052,"Rua Vergueiro, 421 - Moema, São Paulo - SP",Moema,-23.582625357815825,-46.649814480621885,Balanceamento,Anual,656.42,Land Rover Evoque,2018
4053,"Rua Augusta, 1966 - Moema, São Paulo - SP",Moema,-23.590790521357697,-46.654504305501355,Funilaria,Mensal,525.84,Audi A3,2018
4054,"Av. Rebouças, 782 - Moema, São Paulo - SP",Moema,-23.586982108042847,-46.665811217309525,Funilaria,Anual,722.59,Jeep Renegade,2022
4055,"Rua Vergueiro, 1776 - Moema, São Paulo - SP",Moema,-23.61817305892636,-46.66660523320318,Elétrica,Semestral,684.21,BMW 320i,2022
4056,"Rua Vergueiro, 1717 - Moema, São Paulo - SP",Moema,-23.60805001575211,-46.66490169119727,Elétrica,Anual,846.73,Audi A3,2020
4057,"Rua Oscar Freire, 1157 - Moema, São Paulo - SP",Moema,-23.591224252842753,-46.66863644525528,Pintura,Anual,592.81,Land Rover Evoque,2023
4058,"Av. Paulista, 1211 - Moema, São Paulo - SP",Moema,-23.602330417319056,-46.648445424431515,Funilaria,Anual,939.64,Land Rover Evoque,2021
4059,"Rua Augusta, 284 - Moema, São Paulo - SP",Moema,-23.593144618212158,-46.68011684738762,Motor,Anual,535.2,Volvo XC40,2024
4060,"Av. Paulista, 1176 - Moema, São Paulo - SP",Moema,-23.61579904741001,-46.651535841472565,Balanceamento,Semestral,622.84,Mercedes-Benz C180,2020
4061,"Rua Augusta, 1362 - Moema, São Paulo - SP",Moema,-23.595320858708877,-46.66743515738551,Ar Condicionado,Anual,609.24,Audi A3,2025
4062,"Rua Augusta, 139 - Moema, São Paulo - SP",Moema,-23.597837256359565,-46.670832987404644,Troca de Óleo,Semestral,766.86,Hyundai HB20,2021
4063,"Av. Ibirapuera, 1395 - Moema, São Paulo - SP",Moema,-23.5927063907354,-46.66075901058153,Suspensão,Anual,924.73,Jeep Renegade,2019
4064,"Av. Brigadeiro Faria Lima, 599 - Moema, São Paulo - SP",Moema,-23.602461094149803,-46.66073365904719,Troca de Óleo,Mensal,584.73,BMW 320i,2021
4065,"Av. Rebouças, 193 - Moema, São Paulo - SP",Moema,-23.58892613596497,-46.668499154241104,Pintura,Semestral,629.13,Hyundai HB20,2024
4066,"Rua da Consolação, 1112 - Moema, São Paulo - SP",Moema,-23.60107171494943,-46.665611764819545,Alinhamento,Semestral,992.51,Land Rover Evoque,2020
4067,"Rua da Consolação, 1457 - Moema, São Paulo - SP",Moema,-23.614655692560888,-46.675672318898506,Balanceamento,Semestral,731.31,Audi A3,2025
4068,"Rua Augusta, 1548 - Moema, São Paulo - SP",Moema,-23.594388065656254,-46.65590255769923,Suspensão,Trimestral,715.42,BMW 320i,2022
4069,"Rua Vergueiro, 559 - Moema, São Paulo - SP",Moema,-23.594960376399275,-46.66933016898367,Freios,Anual,859.33,Toyota Corolla,2021
4070,"Rua Teodoro Sampaio, 1319 - Moema, São Paulo - SP",Moema,-23.591776030600002,-46.65825234283378,Freios,Mensal,807.44,Ford Focus,2023
4071,"Av. Brigadeiro Faria Lima, 1024 - Moema, São Paulo - SP",Moema,-23.580050969764823,-46.662356537944405,Balanceamento,Trimestral,524.44,Volvo XC40,2021
4072,"Av. Ibirapuera, 753 - Moema, São Paulo - SP",Moema,-23.578014528597706,-46.65745695314555,Freios,Mensal,911.0,Audi A3,2024
4073,"Av. Ibirapuera, 211 - Moema, São Paulo - SP",Moema,-23.606994352883277,-46.65286936354093,Motor,Semestral,781.47,Land Rover Evoque,2025
4074,"Av. Brigadeiro Faria Lima, 1284 - Moema, São Paulo - SP",Moema,-23.591148655618763,-46.6515163848448,Alinhamento,Semestral,989.99,Fiat Argo,2023
4075,"Rua Vergueiro, 168 - Moema, São Paulo - SP",Moema,-23.593872053939872,-46.66745927083318,Freios,Trimestral,700.02,Volvo XC40,2018
4076,"Av. Brigadeiro Faria Lima, 1493 - Moema, São Paulo - SP",Moema,-23.587110944043012,-46.64995026008035,Elétrica,Anual,881.53,BMW 320i,2019
4077,"Rua Pamplona, 967 - Moema, São Paulo - SP",Moema,-23.59081799845942,-46.676817876519515,Elétrica,Trimestral,988.35,Volvo XC40,2018
4078,"Rua Oscar Freire, 1072 - Moema, São Paulo - SP",Moema,-23.586534909676953,-46.65729169367041,Motor,Semestral,567.34,Fiat Argo,2024
4079,"Rua da Consolação, 915 - Moema, São Paulo - SP",Moema,-23.593725593073152,-46.65895649624906,Elétrica,Semestral,997.37,Volkswagen Golf,2019
4080,"Av. Ibirapuera, 990 - Moema, São Paulo - SP",Moema,-23.604486324603947,-46.66365557720496,Elétrica,Semestral,954.87,Renault Kwid,2022
4081,"Av. Rebouças, 665 - Moema, São Paulo - SP",Moema,-23.59401047883611,-46.64411289224446,Ar Condicionado,Mensal,566.6,Ford Focus,2018
4082,"Av. Paulista, 605 - Moema, São Paulo - SP",Moema,-23.590776645839107,-46.6658213222609,Pintura,Semestral,988.42,Land Rover Evoque,2024
4083,"Av. Santo Amaro, 937 - Moema, São Paulo - SP",Moema,-23.589084844619595,-46.663571910916325,Troca de Óleo,Mensal,874.25,BMW 320i,2020
4084,"Av. Rebouças, 693 - Moema, São Paulo - SP",Moema,-23.58242375517261,-46.68340671776372,Ar Condicionado,Trimestral,938.86,BMW 320i,2019
4085,"Rua Augusta, 1096 - Moema, São Paulo - SP",Moema,-23.597008036449854,-46.6774357082541,Motor,Anual,573.21,Audi A3,2020
4086,"Av. Ibirapuera, 332 - Moema, São Paulo - SP",Moema,-23.60415222047432,-46.65745560844412,Motor,Mensal,790.24,Mercedes-Benz C180,2022
4087,"Rua Pamplona, 1656 - Moema, São Paulo - SP",Moema,-23.587628280111385,-46.65401390235281,Freios,Trimestral,531.57,Chevrolet Onix,2020
4088,"Rua Oscar Freire, 217 - Moema, São Paulo - SP",Moema,-23.604447460419088,-46.6606489510523,Pintura,Trimestral,960.13,Nissan Kicks,2019
4089,"Rua Augusta, 1235 - Moema, São Paulo - SP",Moema,-23.576899976334587,-46.67042000387162,Troca de Óleo,Trimestral,529.57,Ford Focus,2023
4090,"Av. Sumaré, 130 - Moema, São Paulo - SP",Moema,-23.6007813335582,-46.64326590830543,Troca de Óleo,Semestral,983.33,Mercedes-Benz C180,2019
4091,"Av. Paulista, 945 - Moema, São Paulo - SP",Moema,-23.58945989028296,-46.66406189554846,Freios,Semestral,970.89,Land Rover Evoque,2023
4092,"Av. Sumaré, 1799 - Moema, São Paulo - SP",Moema,-23.594611447598982,-46.662496138671,Balanceamento,Mensal,733.71,Jeep Renegade,2022
4093,"Av. Paulista, 161 - Moema, São Paulo - SP",Moema,-23.61190791724123,-46.678169795312506,Motor,Trimestral,594.4,Audi A3,2022
4094,"Av. Sumaré, 1493 - Moema, São Paulo - SP",Moema,-23.587816724156333,-46.65645237501318,Pintura,Anual,781.71,Ford Focus,2024
4095,"Av. Sumaré, 693 - Moema, São Paulo - SP",Moema,-23.591095975998392,-46.663254110390724,Elétrica,Semestral,818.84,Mercedes-Benz C180,2023
4096,"Av. Ibirapuera, 303 - Moema, São Paulo - SP",Moema,-23.59613235556673,-46.65407341074053,Alinhamento,Trimestral,917.1,Mercedes-Benz C180,2020
4097,"Rua Teodoro Sampaio, 679 - Moema, São Paulo - SP",Moema,-23.58949681126052,-46.63923802446095,Freios,Mensal,643.78,Audi A3,2024
4098,"Rua Augusta, 744 - Moema, São Paulo - SP",Moema,-23.585721969385354,-46.67446550648847,Troca de Óleo,Semestral,858.16,BMW 320i,2023
4099,"Rua Vergueiro, 1914 - Moema, São Paulo - SP",Moema,-23.588099191658905,-46.653523065092145,Troca de Óleo,Anual,571.32,Volvo XC40,2025
4100,"Rua Oscar Freire, 1818 - Moema, São Paulo - SP",Moema,-23.59832240069463,-46.652668271071086,Elétrica,Trimestral,708.46,Renault Kwid,2024
4101,"Av. Brigadeiro Faria Lima, 1788 - Moema, São Paulo - SP",Moema,-23.590591625744647,-46.6611456873578,Alinhamento,Anual,775.84,Volvo XC40,2020
4102,"Rua Pamplona, 227 - Moema, São Paulo - SP",Moema,-23.586626496576596,-46.66148694158192,Pintura,Mensal,682.69,Volvo XC40,2021
4103,"Av. Paulista, 847 - Moema, São Paulo - SP",Moema,-23.5920150069308,-46.6733535089324,Suspensão,Anual,505.02,Renault Kwid,2018
4104,"Av. Sumaré, 1266 - Moema, São Paulo - SP",Moema,-23.59694912993267,-46.66333070573253,Motor,Anual,986.97,Mercedes-Benz C180,2025
4105,"Rua da Consolação, 1760 - Moema, São Paulo - SP",Moema,-23.595155388505965,-46.64686455627397,Freios,Anual,530.87,Land Rover Evoque,2020
4106,"Av. Rebouças, 1451 - Moema, São Paulo - SP",Moema,-23.56961520534017,-46.67042602096394,Elétrica,Trimestral,910.97,Audi A3,2022
4107,"Rua Pamplona, 327 - Moema, São Paulo - SP",Moema,-23.593339713801146,-46.664864137879476,Motor,Anual,673.48,BMW 320i,2024
4108,"Av. Brigadeiro Faria Lima, 1699 - Moema, São Paulo - SP",Moema,-23.588809369100392,-46.64993765483484,Freios,Anual,686.44,Land Rover Evoque,2025
4109,"Rua Oscar Freire, 1962 - Moema, São Paulo - SP",Moema,-23.590200869704606,-46.65706911945387,Motor,Trimestral,705.32,Audi A3,2024
4110,"Rua Vergueiro, 1450 - Moema, São Paulo - SP",Moema,-23.585127681653553,-46.68072730075109,Funilaria,Anual,629.74,Audi A3,2023
4111,"Rua Teodoro Sampaio, 1154 - Moema, São Paulo - SP",Moema,-23.58241236280014,-46.653190813197455,Troca de Óleo,Semestral,816.48,Audi A3,2021
4112,"Av. Sumaré, 1527 - Moema, São Paulo - SP",Moema,-23.599387873002556,-46.66650856157265,Freios,Trimestral,977.1,BMW 320i,2023
4113,"Av. Santo Amaro, 1483 - Moema, São Paulo - SP",Moema,-23.594196337655244,-46.67580937914833,Pintura,Trimestral,929.76,Audi A3,2019
4114,"Av. Rebouças, 197 - Moema, São Paulo - SP",Moema,-23.584697564707742,-46.66705834805043,Troca de Óleo,Mensal,950.7,Chevrolet Onix,2022
4115,"Rua Teodoro Sampaio, 809 - Moema, São Paulo - SP",Moema,-23.597560199921517,-46.68096145322757,Pintura,Mensal,662.95,Volkswagen Golf,2024
4116,"Rua Teodoro Sampaio, 1300 - Moema, São Paulo - SP",Moema,-23.58112388359233,-46.67402416727675,Troca de Óleo,Anual,776.35,BMW 320i,2025
4117,"Av. Rebouças, 718 - Moema, São Paulo - SP",Moema,-23.615875975768304,-46.6570691422466,Pintura,Mensal,640.86,Volvo XC40,2020
4118,"Av. Ibirapuera, 1095 - Moema, São Paulo - SP",Moema,-23.594897523832227,-46.660571423713066,Balanceamento,Mensal,608.12,Audi A3,2022
4119,"Rua Vergueiro, 1388 - Moema, São Paulo - SP",Moema,-23.604795627638616,-46.66980041330303,Ar Condicionado,Trimestral,791.78,Nissan Kicks,2020
4120,"Av. Rebouças, 1262 - Moema, São Paulo - SP",Moema,-23.613461874618398,-46.65975534156922,Ar Condicionado,Semestral,793.82,Audi A3,2023
4121,"Rua Augusta, 458 - Moema, São Paulo - SP",Moema,-23.57141415461993,-46.66818058072669,Elétrica,Semestral,533.95,Nissan Kicks,2018
4122,"Rua Teodoro Sampaio, 1254 - Moema, São Paulo - SP",Moema,-23.594944441436617,-46.66232732658,Ar Condicionado,Semestral,864.62,BMW 320i,2022
4123,"Rua Teodoro Sampaio, 1774 - Moema, São Paulo - SP",Moema,-23.58561762207548,-46.681980069759916,Ar Condicionado,Anual,842.97,Ford Focus,2019
4124,"Rua Teodoro Sampaio, 975 - Moema, São Paulo - SP",Moema,-23.604443375538157,-46.66750959198845,Alinhamento,Trimestral,894.87,Volvo XC40,2024
4125,"Rua Teodoro Sampaio, 1978 - Moema, São Paulo - SP",Moema,-23.597772999884278,-46.66870131325647,Motor,Semestral,689.27,BMW 320i,2021
4126,"Rua Teodoro Sampaio, 1676 - Moema, São Paulo - SP",Moema,-23.58365831524024,-46.667936055371605,Suspensão,Trimestral,735.37,Jeep Renegade,2024
4127,"Av. Ibirapuera, 1098 - Moema, São Paulo - SP",Moema,-23.595463920841155,-46.6693686210631,Pintura,Anual,517.21,Chevrolet Onix,2020
4128,"Av. Sumaré, 889 - Moema, São Paulo - SP",Moema,-23.608636903301438,-46.673067744718274,Ar Condicionado,Semestral,508.32,Audi A3,2023
4129,"Rua Pamplona, 532 - Moema, São Paulo - SP",Moema,-23.58824927453618,-46.66040712205463,Ar Condicionado,Anual,689.2,Chevrolet Onix,2025
4130,"Av. Brigadeiro Faria Lima, 921 - Moema, São Paulo - SP",Moema,-23.5945747354726,-46.66569376941793,Balanceamento,Semestral,544.92,Hyundai HB20,2021
4131,"Av. Paulista, 1569 - Moema, São Paulo - SP",Moema,-23.587475624110567,-46.66795728521797,Ar Condicionado,Trimestral,573.56,Land Rover Evoque,2018
4132,"Rua Oscar Freire, 101 - Moema, São Paulo - SP",Moema,-23.616388445558886,-46.66837933719805,Ar Condicionado,Mensal,939.06,Audi A3,2020
4133,"Av. Sumaré, 1596 - Moema, São Paulo - SP",Moema,-23.622463342538772,-46.6563826278321,Freios,Semestral,990.58,Volvo XC40,2021
4134,"Av. Sumaré, 1934 - Moema, São Paulo - SP",Moema,-23.591460601524957,-46.67314365902421,Elétrica,Semestral,532.15,Fiat Argo,2022
4135,"Rua Pamplona, 664 - Moema, São Paulo - SP",Moema,-23.600706800937044,-46.666297808368185,Troca de Óleo,Semestral,663.73,BMW 320i,2019
4136,"Av. Rebouças, 1277 - Moema, São Paulo - SP",Moema,-23.572853816306715,-46.65377921709733,Troca de Óleo,Mensal,675.22,Volvo XC40,2021
4137,"Av. Paulista, 114 - Moema, São Paulo - SP",Moema,-23.594846642089948,-46.644451027151256,Motor,Anual,971.3,Fiat Argo,2020
4138,"Rua Oscar Freire, 1300 - Moema, São Paulo - SP",Moema,-23.58941572497665,-46.654042324424054,Funilaria,Semestral,916.48,BMW 320i,2022
4139,"Av. Santo Amaro, 668 - Moema, São Paulo - SP",Moema,-23.588539507986813,-46.653452382580404,Alinhamento,Mensal,613.54,Chevrolet Onix,2020
4140,"Av. Brigadeiro Faria Lima, 910 - Moema, São Paulo - SP",Moema,-23.59245284131938,-46.649144469599726,Suspensão,Mensal,875.86,Volvo XC40,2018
4141,"Av. Rebouças, 461 - Moema, São Paulo - SP",Moema,-23.60298925117199,-46.653709235786714,Elétrica,Anual,730.79,Jeep Renegade,2024
4142,"Av. Sumaré, 1963 - Moema, São Paulo - SP",Moema,-23.59423748784206,-46.6747764245929,Pintura,Anual,773.61,Audi A3,2021
4143,"Rua Pamplona, 1856 - Moema, São Paulo - SP",Moema,-23.588336935087863,-46.65952598787174,Motor,Anual,594.71,Land Rover Evoque,2024
4144,"Rua da Consolação, 1727 - Moema, São Paulo - SP",Moema,-23.609568130369745,-46.64948302113933,Pintura,Trimestral,932.87,BMW 320i,2022
4145,"Av. Santo Amaro, 1195 - Moema, São Paulo - SP",Moema,-23.58458273829747,-46.65771920128275,Elétrica,Semestral,872.17,Ford Focus,2020
4146,"Rua Vergueiro, 871 - Moema, São Paulo - SP",Moema,-23.603591226236833,-46.66466631313039,Troca de Óleo,Anual,511.11,Honda Civic,2025
4147,"Rua Oscar Freire, 1842 - Moema, São Paulo - SP",Moema,-23.58894924677484,-46.66137828060525,Balanceamento,Mensal,981.09,Hyundai HB20,2023
4148,"Rua Augusta, 901 - Moema, São Paulo - SP",Moema,-23.589826333816756,-46.66453089521553,Freios,Semestral,513.19,Renault Kwid,2024
4149,"Rua Pamplona, 207 - Moema, São Paulo - SP",Moema,-23.585948990217993,-46.652402638005995,Motor,Semestral,928.41,Volkswagen Golf,2023
4150,"Av. Paulista, 1195 - Moema, São Paulo - SP",Moema,-23.594969250463894,-46.66266164452248,Elétrica,Mensal,949.25,Volvo XC40,2024
4151,"Rua Oscar Freire, 1616 - Moema, São Paulo - SP",Moema,-23.607090650821966,-46.65380566501878,Balanceamento,Mensal,788.96,Chevrolet Onix,2024
4152,"Av. Ibirapuera, 1739 - Moema, São Paulo - SP",Moema,-23.585490230846236,-46.692496719649654,Troca de Óleo,Mensal,947.3,Fiat Argo,2024
4153,"Av. Brigadeiro Faria Lima, 1378 - Moema, São Paulo - SP",Moema,-23.596331843308004,-46.6512958446085,Ar Condicionado,Mensal,639.94,Nissan Kicks,2018
4154,"Rua Vergueiro, 1540 - Moema, São Paulo - SP",Moema,-23.59781795360218,-46.66279451736597,Ar Condicionado,Trimestral,840.6,Volvo XC40,2018
4155,"Rua Teodoro Sampaio, 1566 - Moema, São Paulo - SP",Moema,-23.6037430387003,-46.661684395690635,Balanceamento,Anual,542.66,Mercedes-Benz C180,2023
4156,"Rua Teodoro Sampaio, 1417 - Moema, São Paulo - SP",Moema,-23.594070916591182,-46.67503163545091,Pintura,Trimestral,802.03,Honda Civic,2019
4157,"Av. Rebouças, 310 - Moema, São Paulo - SP",Moema,-23.598171559068756,-46.64980028604942,Ar Condicionado,Trimestral,905.25,BMW 320i,2018
4158,"Rua Pamplona, 720 - Moema, São Paulo - SP",Moema,-23.591681734835507,-46.67314038516982,Alinhamento,Mensal,583.18,Ford Focus,2021
4159,"Av. Ibirapuera, 130 - Moema, São Paulo - SP",Moema,-23.597320033370696,-46.652115415605586,Ar Condicionado,Trimestral,665.13,BMW 320i,2022
4160,"Rua da Consolação, 1725 - Moema, São Paulo - SP",Moema,-23.584457229029308,-46.663038090627296,Suspensão,Trimestral,863.13,Nissan Kicks,2025
4161,"Rua da Consolação, 1251 - Moema, São Paulo - SP",Moema,-23.59984673720095,-46.683822315261864,Suspensão,Trimestral,518.57,Land Rover Evoque,2024
4162,"Rua Oscar Freire, 391 - Moema, São Paulo - SP",Moema,-23.590336027234287,-46.64942977106572,Funilaria,Anual,735.12,Renault Kwid,2025
4163,"Av. Ibirapuera, 886 - Moema, São Paulo - SP",Moema,-23.58049955798251,-46.65885268860812,Suspensão,Trimestral,522.94,Mercedes-Benz C180,2023
4164,"Av. Brigadeiro Faria Lima, 1879 - Moema, São Paulo - SP",Moema,-23.597258118199676,-46.67570854864242,Elétrica,Trimestral,620.82,Jeep Renegade,2022
4165,"Rua Oscar Freire, 1512 - Moema, São Paulo - SP",Moema,-23.591067721328592,-46.65857593102161,Balanceamento,Mensal,690.54,Ford Focus,2021
4166,"Rua Vergueiro, 252 - Moema, São Paulo - SP",Moema,-23.590238617320534,-46.65383045299017,Ar Condicionado,Trimestral,797.53,Volkswagen Golf,2023
4167,"Rua Oscar Freire, 223 - Moema, São Paulo - SP",Moema,-23.587276938690426,-46.667019282448834,Balanceamento,Trimestral,642.9,Toyota Corolla,2018
4168,"Rua Teodoro Sampaio, 544 - Moema, São Paulo - SP",Moema,-23.598401933183236,-46.65371363859066,Troca de Óleo,Trimestral,522.83,Ford Focus,2025
4169,"Rua Augusta, 1791 - Moema, São Paulo - SP",Moema,-23.586782086024385,-46.68492604500842,Troca de Óleo,Semestral,614.29,Fiat Argo,2022
4170,"Rua Vergueiro, 1265 - Moema, São Paulo - SP",Moema,-23.594515074539288,-46.67176675490349,Suspensão,Mensal,642.81,Audi A3,2021
4171,"Av. Paulista, 1171 - Moema, São Paulo - SP",Moema,-23.58581414494911,-46.67204032011295,Troca de Óleo,Trimestral,702.32,Volvo XC40,2023
4172,"Av. Santo Amaro, 1327 - Moema, São Paulo - SP",Moema,-23.584528304340186,-46.64478294766817,Funilaria,Trimestral,618.21,Land Rover Evoque,2024
4173,"Av. Rebouças, 1531 - Moema, São Paulo - SP",Moema,-23.568569774466845,-46.66639214381456,Troca de Óleo,Mensal,739.5,Fiat Argo,2022
4174,"Av. Rebouças, 1303 - Moema, São Paulo - SP",Moema,-23.593942576840035,-46.66299729593206,Balanceamento,Anual,954.12,Ford Focus,2022
4175,"Rua Pamplona, 498 - Moema, São Paulo - SP",Moema,-23.5930787052723,-46.66023695637843,Ar Condicionado,Trimestral,910.36,Nissan Kicks,2019
4176,"Av. Santo Amaro, 873 - Moema, São Paulo - SP",Moema,-23.576806018310492,-46.643998253629945,Motor,Anual,897.52,Land Rover Evoque,2022
4177,"Av. Paulista, 1666 - Moema, São Paulo - SP",Moema,-23.60515165299075,-46.6544589673847,Freios,Mensal,781.07,Land Rover Evoque,2023
4178,"Rua Pamplona, 235 - Moema, São Paulo - SP",Moema,-23.601172745879232,-46.64170537534452,Ar Condicionado,Semestral,718.89,Mercedes-Benz C180,2019
4179,"Av. Sumaré, 210 - Moema, São Paulo - SP",Moema,-23.607691801134905,-46.6749825305325,Freios,Semestral,843.86,Audi A3,2020
4180,"Rua Vergueiro, 171 - Moema, São Paulo - SP",Moema,-23.596991072989226,-46.66642981466537,Funilaria,Semestral,528.56,Chevrolet Onix,2022
4181,"Rua Vergueiro, 107 - Moema, São Paulo - SP",Moema,-23.59024688126511,-46.660316129339456,Suspensão,Semestral,550.08,Chevrolet Onix,2022
4182,"Av. Ibirapuera, 1790 - Moema, São Paulo - SP",Moema,-23.59313756218461,-46.683325419863564,Motor,Mensal,885.8,Honda Civic,2024
4183,"Av. Rebouças, 830 - Moema, São Paulo - SP",Moema,-23.58226318895229,-46.65514238893215,Balanceamento,Semestral,535.84,Chevrolet Onix,2018
4184,"Av. Paulista, 965 - Moema, São Paulo - SP",Moema,-23.602305434074147,-46.67787209244301,Ar Condicionado,Trimestral,579.76,Land Rover Evoque,2018
4185,"Av. Rebouças, 1545 - Moema, São Paulo - SP",Moema,-23.58924216861879,-46.67124914187673,Pintura,Anual,558.84,BMW 320i,2023
4186,"Rua Teodoro Sampaio, 739 - Moema, São Paulo - SP",Moema,-23.59134100944536,-46.66412670306874,Alinhamento,Trimestral,642.09,Audi A3,2025
4187,"Av. Brigadeiro Faria Lima, 1077 - Moema, São Paulo - SP",Moema,-23.601336973290106,-46.67117261918148,Pintura,Trimestral,556.86,Volkswagen Golf,2024
4188,"Rua Oscar Freire, 468 - Moema, São Paulo - SP",Moema,-23.601714352270893,-46.65484784049448,Funilaria,Mensal,716.07,Volvo XC40,2022
4189,"Rua Pamplona, 425 - Moema, São Paulo - SP",Moema,-23.60327272054326,-46.67610523357197,Funilaria,Semestral,651.65,Volvo XC40,2025
4190,"Av. Santo Amaro, 733 - Moema, São Paulo - SP",Moema,-23.58703147319078,-46.65563987335917,Troca de Óleo,Trimestral,512.89,Audi A3,2025
4191,"Av. Sumaré, 1558 - Moema, São Paulo - SP",Moema,-23.598353908152554,-46.64538177508855,Troca de Óleo,Anual,796.66,Chevrolet Onix,2025
4192,"Av. Rebouças, 615 - Moema, São Paulo - SP",Moema,-23.572518045548684,-46.6670575015491,Troca de Óleo,Mensal,962.36,Land Rover Evoque,2024
4193,"Rua da Consolação, 1540 - Moema, São Paulo - SP",Moema,-23.60346462170415,-46.659373683950655,Suspensão,Anual,888.47,BMW 320i,2023
